order_item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM-000011574,ORD-00004651,PROD-000089,5,64.06,5.22
ITEM-000011575,ORD-00004651,PROD-000275,3,143.99,11.11
ITEM-000011576,ORD-00004652,PROD-000153,4,111.79,8.64
ITEM-000011577,ORD-00004652,PROD-000269,5,116.44,4.07
ITEM-000011578,ORD-00004653,PROD-000296,2,161.45,27.48
ITEM-000011579,ORD-00004654,PROD-000091,5,82.4,9.85
ITEM-000011580,ORD-00004654,PROD-000149,4,175.39,16.38
ITEM-000011581,ORD-00004654,PROD-000110,4,230.22,9.64
ITEM-000011582,ORD-00004654,PROD-000204,2,193.75,9.46
ITEM-000011583,ORD-00004655,PROD-000199,1,250.55,5.17
ITEM-000011584,ORD-00004655,PROD-000081,4,132.7,25.68
ITEM-000011585,ORD-00004655,PROD-000078,5,104.84,16.13
ITEM-000011586,ORD-00004656,PROD-000107,4,9.55,0.6
ITEM-000011587,ORD-00004656,PROD-000026,5,248.15,40.96
ITEM-000011588,ORD-00004657,PROD-000256,3,26.12,2.98
ITEM-000011589,ORD-00004657,PROD-000047,4,16.68,2.69
ITEM-000011590,ORD-00004657,PROD-000123,3,211.38,36.07
ITEM-000011591,ORD-00004658,PROD-000018,2,116.66,22.0
ITEM-000011592,ORD-00004658,PROD-000032,1,114.8,8.91
ITEM-000011593,ORD-00004659,PROD-000193,4,177.84,6.36
ITEM-000011594,ORD-00004659,PROD-000074,5,214.62,11.77
ITEM-000011595,ORD-00004660,PROD-000157,1,15.55,0.9
ITEM-000011596,ORD-00004660,PROD-000002,5,24.12,3.07
ITEM-000011597,ORD-00004660,PROD-000233,5,153.78,28.1
ITEM-000011598,ORD-00004661,PROD-000078,2,104.84,18.77
ITEM-000011599,ORD-00004661,PROD-000181,1,155.05,23.69
ITEM-000011600,ORD-00004661,PROD-000054,1,6.16,0.63
ITEM-000011601,ORD-00004661,PROD-000270,4,159.71,2.55
ITEM-000011602,ORD-00004662,PROD-000213,1,151.52,22.42
ITEM-000011603,ORD-00004662,PROD-000031,2,215.03,37.26
ITEM-000011604,ORD-00004662,PROD-000004,3,61.96,5.19
ITEM-000011605,ORD-00004662,PROD-000010,1,265.73,23.5
ITEM-000011606,ORD-00004663,PROD-000103,5,155.54,25.8
ITEM-000011607,ORD-00004663,PROD-000055,4,139.15,24.8
ITEM-000011608,ORD-00004663,PROD-000069,3,294.54,16.34
ITEM-000011609,ORD-00004664,PROD-000214,4,199.19,24.96
ITEM-000011610,ORD-00004665,PROD-000164,4,160.68,28.08
ITEM-000011611,ORD-00004665,PROD-000114,2,178.3,32.42
ITEM-000011612,ORD-00004665,PROD-000221,3,68.23,0.76
ITEM-000011613,ORD-00004666,PROD-000141,2,197.96,35.51
ITEM-000011614,ORD-00004666,PROD-000269,5,116.44,4.54
ITEM-000011615,ORD-00004667,PROD-000131,1,157.33,14.5
ITEM-000011616,ORD-00004667,PROD-000035,1,17.96,2.47
ITEM-000011617,ORD-00004667,PROD-000088,5,144.7,14.93
ITEM-000011618,ORD-00004668,PROD-000087,2,82.01,10.85
ITEM-000011619,ORD-00004669,PROD-000178,1,192.03,32.28
ITEM-000011620,ORD-00004670,PROD-000228,1,119.68,6.05
ITEM-000011621,ORD-00004670,PROD-000174,2,92.99,17.3
ITEM-000011622,ORD-00004670,PROD-000102,1,242.49,24.23
ITEM-000011623,ORD-00004670,PROD-000042,3,20.87,1.9
ITEM-000011624,ORD-00004671,PROD-000183,3,197.83,29.1
ITEM-000011625,ORD-00004671,PROD-000034,2,22.91,2.58
ITEM-000011626,ORD-00004671,PROD-000283,2,40.56,2.37
ITEM-000011627,ORD-00004672,PROD-000081,1,132.7,21.78
ITEM-000011628,ORD-00004672,PROD-000093,5,178.93,34.29
ITEM-000011629,ORD-00004673,PROD-000183,2,197.83,1.88
ITEM-000011630,ORD-00004674,PROD-000072,1,70.42,11.9
ITEM-000011631,ORD-00004674,PROD-000201,5,154.94,0.11
ITEM-000011632,ORD-00004674,PROD-000081,4,132.7,16.12
ITEM-000011633,ORD-00004675,PROD-000172,1,183.04,31.15
ITEM-000011634,ORD-00004675,PROD-000030,4,45.68,6.73
ITEM-000011635,ORD-00004676,PROD-000143,5,136.71,1.73
ITEM-000011636,ORD-00004676,PROD-000152,2,40.04,0.43
ITEM-000011637,ORD-00004677,PROD-000188,1,170.88,25.35
ITEM-000011638,ORD-00004677,PROD-000087,4,82.01,4.11
ITEM-000011639,ORD-00004678,PROD-000078,2,104.84,11.77
ITEM-000011640,ORD-00004678,PROD-000259,3,58.93,3.48
ITEM-000011641,ORD-00004678,PROD-000119,4,241.98,31.09
ITEM-000011642,ORD-00004678,PROD-000182,3,262.82,11.06
ITEM-000011643,ORD-00004679,PROD-000080,5,141.46,21.43
ITEM-000011644,ORD-00004679,PROD-000269,1,116.44,4.45
ITEM-000011645,ORD-00004679,PROD-000014,5,250.44,20.58
ITEM-000011646,ORD-00004680,PROD-000050,3,41.26,4.59
ITEM-000011647,ORD-00004680,PROD-000126,2,87.75,10.37
ITEM-000011648,ORD-00004680,PROD-000024,5,195.99,12.52
ITEM-000011649,ORD-00004681,PROD-000171,1,85.33,12.87
ITEM-000011650,ORD-00004682,PROD-000262,4,149.73,19.79
ITEM-000011651,ORD-00004682,PROD-000172,5,183.04,1.02
ITEM-000011652,ORD-00004682,PROD-000162,1,263.26,29.33
ITEM-000011653,ORD-00004683,PROD-000239,4,261.64,8.92
ITEM-000011654,ORD-00004683,PROD-000031,5,215.03,2.24
ITEM-000011655,ORD-00004684,PROD-000148,3,173.72,16.35
ITEM-000011656,ORD-00004684,PROD-000119,5,241.98,5.19
ITEM-000011657,ORD-00004684,PROD-000037,4,237.13,5.92
ITEM-000011658,ORD-00004685,PROD-000006,1,20.4,0.82
ITEM-000011659,ORD-00004685,PROD-000132,3,261.68,20.65
ITEM-000011660,ORD-00004685,PROD-000259,3,58.93,10.79
ITEM-000011661,ORD-00004686,PROD-000169,4,273.71,41.29
ITEM-000011662,ORD-00004686,PROD-000246,3,42.16,6.58
ITEM-000011663,ORD-00004686,PROD-000194,4,65.76,4.96
ITEM-000011664,ORD-00004686,PROD-000003,4,94.19,2.55
ITEM-000011665,ORD-00004687,PROD-000194,1,65.76,10.09
ITEM-000011666,ORD-00004687,PROD-000241,3,199.27,4.13
ITEM-000011667,ORD-00004687,PROD-000004,5,61.96,1.31
ITEM-000011668,ORD-00004687,PROD-000001,2,161.47,14.09
ITEM-000011669,ORD-00004688,PROD-000257,2,285.25,20.29
ITEM-000011670,ORD-00004688,PROD-000068,5,284.88,38.65
ITEM-000011671,ORD-00004689,PROD-000003,3,94.19,4.07
ITEM-000011672,ORD-00004689,PROD-000127,3,79.49,1.86
ITEM-000011673,ORD-00004689,PROD-000010,2,265.73,21.04
ITEM-000011674,ORD-00004690,PROD-000248,4,206.76,15.44
ITEM-000011675,ORD-00004690,PROD-000221,4,68.23,7.65
ITEM-000011676,ORD-00004690,PROD-000287,1,54.46,2.36
ITEM-000011677,ORD-00004691,PROD-000219,2,170.99,13.69
ITEM-000011678,ORD-00004692,PROD-000236,3,24.26,0.73
ITEM-000011679,ORD-00004693,PROD-000128,3,144.64,7.06
ITEM-000011680,ORD-00004694,PROD-000138,2,256.34,31.26
ITEM-000011681,ORD-00004694,PROD-000264,2,25.07,3.79
ITEM-000011682,ORD-00004694,PROD-000113,1,38.45,1.61
ITEM-000011683,ORD-00004694,PROD-000184,2,133.98,16.06
ITEM-000011684,ORD-00004695,PROD-000204,1,193.75,20.22
ITEM-000011685,ORD-00004695,PROD-000276,3,96.15,3.62
ITEM-000011686,ORD-00004696,PROD-000122,3,174.47,24.59
ITEM-000011687,ORD-00004696,PROD-000016,1,56.87,0.96
ITEM-000011688,ORD-00004696,PROD-000251,3,149.42,13.61
ITEM-000011689,ORD-00004696,PROD-000169,3,273.71,39.83
ITEM-000011690,ORD-00004697,PROD-000231,4,126.83,0.94
ITEM-000011691,ORD-00004697,PROD-000021,5,258.38,50.79
ITEM-000011692,ORD-00004698,PROD-000274,1,105.23,12.69
ITEM-000011693,ORD-00004698,PROD-000187,4,71.53,13.97
ITEM-000011694,ORD-00004698,PROD-000173,5,253.18,24.27
ITEM-000011695,ORD-00004698,PROD-000231,2,126.83,15.46
ITEM-000011696,ORD-00004699,PROD-000017,2,59.6,9.22
ITEM-000011697,ORD-00004700,PROD-000011,3,40.55,3.81
ITEM-000011698,ORD-00004700,PROD-000206,5,129.81,23.47
ITEM-000011699,ORD-00004700,PROD-000298,1,75.81,13.99
ITEM-000011700,ORD-00004701,PROD-000151,1,206.31,29.12
ITEM-000011701,ORD-00004702,PROD-000161,4,9.57,1.2
ITEM-000011702,ORD-00004702,PROD-000143,2,136.71,0.87
ITEM-000011703,ORD-00004702,PROD-000083,1,56.68,10.18
ITEM-000011704,ORD-00004702,PROD-000258,5,173.11,15.8
ITEM-000011705,ORD-00004703,PROD-000035,4,17.96,3.42
ITEM-000011706,ORD-00004703,PROD-000296,5,161.45,3.26
ITEM-000011707,ORD-00004703,PROD-000164,5,160.68,14.87
ITEM-000011708,ORD-00004703,PROD-000119,4,241.98,11.97
ITEM-000011709,ORD-00004704,PROD-000061,1,156.43,8.25
ITEM-000011710,ORD-00004705,PROD-000226,5,148.45,27.23
ITEM-000011711,ORD-00004705,PROD-000215,4,145.42,27.14
ITEM-000011712,ORD-00004705,PROD-000057,2,202.38,15.58
ITEM-000011713,ORD-00004706,PROD-000082,5,153.69,25.57
ITEM-000011714,ORD-00004706,PROD-000284,2,47.52,7.99
ITEM-000011715,ORD-00004706,PROD-000061,2,156.43,26.58
ITEM-000011716,ORD-00004706,PROD-000288,5,13.25,1.7
ITEM-000011717,ORD-00004707,PROD-000085,3,65.75,7.59
ITEM-000011718,ORD-00004707,PROD-000299,1,233.47,29.16
ITEM-000011719,ORD-00004707,PROD-000208,1,11.88,1.52
ITEM-000011720,ORD-00004708,PROD-000052,3,197.07,26.7
ITEM-000011721,ORD-00004708,PROD-000287,3,54.46,9.54
ITEM-000011722,ORD-00004708,PROD-000099,4,85.82,12.24
ITEM-000011723,ORD-00004709,PROD-000143,2,136.71,12.46
ITEM-000011724,ORD-00004710,PROD-000105,1,56.39,5.97
ITEM-000011725,ORD-00004710,PROD-000189,5,238.16,19.22
ITEM-000011726,ORD-00004710,PROD-000253,1,14.2,1.4
ITEM-000011727,ORD-00004710,PROD-000064,4,39.81,5.98
ITEM-000011728,ORD-00004711,PROD-000131,5,157.33,22.34
ITEM-000011729,ORD-00004711,PROD-000049,3,162.37,24.35
ITEM-000011730,ORD-00004711,PROD-000002,1,24.12,0.29
ITEM-000011731,ORD-00004712,PROD-000019,4,146.76,10.85
ITEM-000011732,ORD-00004712,PROD-000024,2,195.99,9.35
ITEM-000011733,ORD-00004712,PROD-000063,1,42.54,6.18
ITEM-000011734,ORD-00004713,PROD-000021,4,258.38,39.72
ITEM-000011735,ORD-00004713,PROD-000249,2,45.99,5.37
ITEM-000011736,ORD-00004713,PROD-000269,2,116.44,4.11
ITEM-000011737,ORD-00004714,PROD-000157,2,15.55,1.41
ITEM-000011738,ORD-00004714,PROD-000106,3,222.78,11.52
ITEM-000011739,ORD-00004714,PROD-000249,5,45.99,7.57
ITEM-000011740,ORD-00004715,PROD-000192,1,222.13,35.41
ITEM-000011741,ORD-00004715,PROD-000246,2,42.16,6.85
ITEM-000011742,ORD-00004716,PROD-000165,3,223.01,19.86
ITEM-000011743,ORD-00004716,PROD-000188,5,170.88,30.8
ITEM-000011744,ORD-00004716,PROD-000237,5,214.52,30.13
ITEM-000011745,ORD-00004716,PROD-000125,4,191.28,34.8
ITEM-000011746,ORD-00004717,PROD-000166,2,161.73,31.5
ITEM-000011747,ORD-00004718,PROD-000182,5,262.82,2.9
ITEM-000011748,ORD-00004718,PROD-000221,4,68.23,6.27
ITEM-000011749,ORD-00004719,PROD-000100,4,199.6,0.08
ITEM-000011750,ORD-00004719,PROD-000055,4,139.15,8.06
ITEM-000011751,ORD-00004719,PROD-000115,1,48.49,2.49
ITEM-000011752,ORD-00004720,PROD-000180,4,175.36,33.46
ITEM-000011753,ORD-00004720,PROD-000031,1,215.03,12.62
ITEM-000011754,ORD-00004721,PROD-000051,4,151.67,20.69
ITEM-000011755,ORD-00004721,PROD-000254,4,59.19,4.17
ITEM-000011756,ORD-00004722,PROD-000001,4,161.47,3.57
ITEM-000011757,ORD-00004722,PROD-000080,4,141.46,16.29
ITEM-000011758,ORD-00004722,PROD-000240,1,62.18,5.46
ITEM-000011759,ORD-00004722,PROD-000110,3,230.22,0.43
ITEM-000011760,ORD-00004723,PROD-000092,4,68.92,2.17
ITEM-000011761,ORD-00004723,PROD-000013,3,89.16,3.76
ITEM-000011762,ORD-00004723,PROD-000281,1,205.29,20.0
ITEM-000011763,ORD-00004724,PROD-000237,4,214.52,5.81
ITEM-000011764,ORD-00004724,PROD-000086,4,126.38,0.88
ITEM-000011765,ORD-00004724,PROD-000179,3,215.5,10.63
ITEM-000011766,ORD-00004724,PROD-000037,4,237.13,30.37
ITEM-000011767,ORD-00004725,PROD-000295,1,19.6,1.25
ITEM-000011768,ORD-00004725,PROD-000159,4,115.09,6.28
ITEM-000011769,ORD-00004726,PROD-000065,3,11.5,0.96
ITEM-000011770,ORD-00004726,PROD-000145,4,223.58,36.08
ITEM-000011771,ORD-00004726,PROD-000263,2,60.67,11.9
ITEM-000011772,ORD-00004726,PROD-000023,2,61.71,5.38
ITEM-000011773,ORD-00004727,PROD-000201,1,154.94,9.92
ITEM-000011774,ORD-00004728,PROD-000017,2,59.6,4.68
ITEM-000011775,ORD-00004728,PROD-000034,2,22.91,1.18
ITEM-000011776,ORD-00004728,PROD-000242,2,248.42,4.65
ITEM-000011777,ORD-00004729,PROD-000080,1,141.46,23.07
ITEM-000011778,ORD-00004729,PROD-000222,4,173.52,15.24
ITEM-000011779,ORD-00004730,PROD-000166,3,161.73,21.22
ITEM-000011780,ORD-00004730,PROD-000167,2,71.98,10.59
ITEM-000011781,ORD-00004730,PROD-000092,3,68.92,2.16
ITEM-000011782,ORD-00004730,PROD-000059,4,24.94,4.88
ITEM-000011783,ORD-00004731,PROD-000114,3,178.3,7.98
ITEM-000011784,ORD-00004731,PROD-000086,5,126.38,18.84
ITEM-000011785,ORD-00004731,PROD-000038,4,87.71,9.65
ITEM-000011786,ORD-00004732,PROD-000188,5,170.88,30.4
ITEM-000011787,ORD-00004733,PROD-000266,1,145.38,27.73
ITEM-000011788,ORD-00004733,PROD-000232,2,124.85,4.66
ITEM-000011789,ORD-00004734,PROD-000194,4,65.76,11.27
ITEM-000011790,ORD-00004734,PROD-000287,4,54.46,3.23
ITEM-000011791,ORD-00004735,PROD-000191,2,254.19,20.78
ITEM-000011792,ORD-00004735,PROD-000162,1,263.26,1.59
ITEM-000011793,ORD-00004735,PROD-000006,3,20.4,2.72
ITEM-000011794,ORD-00004736,PROD-000005,3,162.22,31.28
ITEM-000011795,ORD-00004736,PROD-000081,5,132.7,25.11
ITEM-000011796,ORD-00004736,PROD-000019,5,146.76,11.7
ITEM-000011797,ORD-00004736,PROD-000253,3,14.2,0.82
ITEM-000011798,ORD-00004737,PROD-000098,3,54.47,10.11
ITEM-000011799,ORD-00004737,PROD-000299,5,233.47,27.52
ITEM-000011800,ORD-00004738,PROD-000163,5,87.64,6.96
ITEM-000011801,ORD-00004738,PROD-000078,4,104.84,5.17
ITEM-000011802,ORD-00004739,PROD-000013,1,89.16,6.83
ITEM-000011803,ORD-00004739,PROD-000096,3,261.99,34.87
ITEM-000011804,ORD-00004739,PROD-000033,3,93.06,1.63
ITEM-000011805,ORD-00004739,PROD-000229,3,175.01,2.64
ITEM-000011806,ORD-00004740,PROD-000244,5,54.61,2.74
ITEM-000011807,ORD-00004740,PROD-000172,2,183.04,2.45
ITEM-000011808,ORD-00004741,PROD-000233,2,153.78,8.22
ITEM-000011809,ORD-00004741,PROD-000129,3,145.51,15.42
ITEM-000011810,ORD-00004742,PROD-000034,5,22.91,4.55
ITEM-000011811,ORD-00004743,PROD-000082,1,153.69,6.07
ITEM-000011812,ORD-00004743,PROD-000138,4,256.34,39.13
ITEM-000011813,ORD-00004743,PROD-000204,3,193.75,26.48
ITEM-000011814,ORD-00004743,PROD-000040,3,52.71,1.57
ITEM-000011815,ORD-00004744,PROD-000172,2,183.04,5.53
ITEM-000011816,ORD-00004744,PROD-000073,2,65.08,11.02
ITEM-000011817,ORD-00004744,PROD-000134,4,240.79,1.88
ITEM-000011818,ORD-00004744,PROD-000262,1,149.73,29.35
ITEM-000011819,ORD-00004745,PROD-000055,3,139.15,14.69
ITEM-000011820,ORD-00004746,PROD-000086,5,126.38,18.21
ITEM-000011821,ORD-00004747,PROD-000286,5,239.45,13.05
ITEM-000011822,ORD-00004748,PROD-000127,4,79.49,12.21
ITEM-000011823,ORD-00004748,PROD-000155,5,199.69,26.6
ITEM-000011824,ORD-00004748,PROD-000062,2,155.19,27.76
ITEM-000011825,ORD-00004749,PROD-000250,5,168.52,8.42
ITEM-000011826,ORD-00004750,PROD-000267,1,237.37,15.36
ITEM-000011827,ORD-00004751,PROD-000169,5,273.71,2.29
ITEM-000011828,ORD-00004752,PROD-000138,1,256.34,9.87
ITEM-000011829,ORD-00004753,PROD-000013,3,89.16,17.72
ITEM-000011830,ORD-00004753,PROD-000284,1,47.52,6.6
ITEM-000011831,ORD-00004753,PROD-000025,3,124.64,9.39
ITEM-000011832,ORD-00004754,PROD-000175,5,285.03,41.08
ITEM-000011833,ORD-00004754,PROD-000222,5,173.52,20.49
ITEM-000011834,ORD-00004755,PROD-000055,2,139.15,27.82
ITEM-000011835,ORD-00004755,PROD-000050,4,41.26,5.79
ITEM-000011836,ORD-00004756,PROD-000215,1,145.42,25.88
ITEM-000011837,ORD-00004756,PROD-000039,2,21.15,3.86
ITEM-000011838,ORD-00004756,PROD-000149,4,175.39,33.77
ITEM-000011839,ORD-00004757,PROD-000133,2,67.78,6.86
ITEM-000011840,ORD-00004757,PROD-000077,3,105.6,11.95
ITEM-000011841,ORD-00004757,PROD-000098,4,54.47,8.47
ITEM-000011842,ORD-00004757,PROD-000027,4,268.28,43.9
ITEM-000011843,ORD-00004758,PROD-000261,5,28.24,4.42
ITEM-000011844,ORD-00004758,PROD-000135,5,164.35,29.63
ITEM-000011845,ORD-00004758,PROD-000165,5,223.01,3.34
ITEM-000011846,ORD-00004759,PROD-000200,1,169.62,29.24
ITEM-000011847,ORD-00004759,PROD-000077,1,105.6,5.17
ITEM-000011848,ORD-00004760,PROD-000133,4,67.78,5.01
ITEM-000011849,ORD-00004761,PROD-000254,1,59.19,8.99
ITEM-000011850,ORD-00004761,PROD-000201,3,154.94,15.21
ITEM-000011851,ORD-00004761,PROD-000263,1,60.67,2.56
ITEM-000011852,ORD-00004762,PROD-000295,5,19.6,1.35
ITEM-000011853,ORD-00004762,PROD-000030,3,45.68,2.15
ITEM-000011854,ORD-00004762,PROD-000257,5,285.25,38.53
ITEM-000011855,ORD-00004763,PROD-000149,1,175.39,13.96
ITEM-000011856,ORD-00004763,PROD-000181,1,155.05,16.38
ITEM-000011857,ORD-00004763,PROD-000074,5,214.62,37.67
ITEM-000011858,ORD-00004763,PROD-000098,2,54.47,8.38
ITEM-000011859,ORD-00004764,PROD-000012,4,166.44,33.16
ITEM-000011860,ORD-00004764,PROD-000139,5,20.83,3.82
ITEM-000011861,ORD-00004765,PROD-000131,1,157.33,28.85
ITEM-000011862,ORD-00004765,PROD-000212,1,196.7,35.11
ITEM-000011863,ORD-00004765,PROD-000292,3,123.71,20.16
ITEM-000011864,ORD-00004765,PROD-000186,4,39.92,2.01
ITEM-000011865,ORD-00004766,PROD-000061,5,156.43,23.34
ITEM-000011866,ORD-00004766,PROD-000166,5,161.73,6.47
ITEM-000011867,ORD-00004766,PROD-000126,3,87.75,15.52
ITEM-000011868,ORD-00004766,PROD-000019,5,146.76,6.44
ITEM-000011869,ORD-00004767,PROD-000143,2,136.71,18.46
ITEM-000011870,ORD-00004767,PROD-000243,5,179.01,18.99
ITEM-000011871,ORD-00004767,PROD-000290,5,96.01,17.82
ITEM-000011872,ORD-00004768,PROD-000089,1,64.06,5.55
ITEM-000011873,ORD-00004769,PROD-000191,4,254.19,31.18
ITEM-000011874,ORD-00004769,PROD-000092,3,68.92,9.16
ITEM-000011875,ORD-00004769,PROD-000213,2,151.52,28.85
ITEM-000011876,ORD-00004769,PROD-000224,2,108.39,3.01
ITEM-000011877,ORD-00004770,PROD-000276,2,96.15,1.59
ITEM-000011878,ORD-00004770,PROD-000090,4,115.9,7.89
ITEM-000011879,ORD-00004770,PROD-000131,1,157.33,16.75
ITEM-000011880,ORD-00004770,PROD-000177,3,110.22,13.99
ITEM-000011881,ORD-00004771,PROD-000288,1,13.25,0.43
ITEM-000011882,ORD-00004771,PROD-000069,5,294.54,1.05
ITEM-000011883,ORD-00004771,PROD-000233,4,153.78,2.48
ITEM-000011884,ORD-00004771,PROD-000014,4,250.44,6.51
ITEM-000011885,ORD-00004772,PROD-000186,1,39.92,1.07
ITEM-000011886,ORD-00004772,PROD-000198,5,196.53,11.25
ITEM-000011887,ORD-00004772,PROD-000233,2,153.78,23.9
ITEM-000011888,ORD-00004773,PROD-000143,1,136.71,27.18
ITEM-000011889,ORD-00004773,PROD-000145,2,223.58,27.78
ITEM-000011890,ORD-00004774,PROD-000112,2,194.6,36.97
ITEM-000011891,ORD-00004775,PROD-000271,4,142.48,23.88
ITEM-000011892,ORD-00004776,PROD-000240,5,62.18,7.92
ITEM-000011893,ORD-00004776,PROD-000218,4,184.34,23.59
ITEM-000011894,ORD-00004776,PROD-000132,4,261.68,25.23
ITEM-000011895,ORD-00004776,PROD-000070,1,170.09,24.24
ITEM-000011896,ORD-00004777,PROD-000041,1,146.19,8.63
ITEM-000011897,ORD-00004778,PROD-000261,3,28.24,1.39
ITEM-000011898,ORD-00004778,PROD-000240,5,62.18,2.16
ITEM-000011899,ORD-00004779,PROD-000044,5,31.7,2.83
ITEM-000011900,ORD-00004780,PROD-000178,2,192.03,7.24
ITEM-000011901,ORD-00004780,PROD-000145,2,223.58,5.96
ITEM-000011902,ORD-00004780,PROD-000109,5,82.03,3.71
ITEM-000011903,ORD-00004780,PROD-000067,2,47.96,2.53
ITEM-000011904,ORD-00004781,PROD-000253,4,14.2,1.28
ITEM-000011905,ORD-00004781,PROD-000093,4,178.93,16.33
ITEM-000011906,ORD-00004781,PROD-000186,4,39.92,5.38
ITEM-000011907,ORD-00004782,PROD-000085,1,65.75,8.66
ITEM-000011908,ORD-00004783,PROD-000096,1,261.99,5.23
ITEM-000011909,ORD-00004783,PROD-000145,5,223.58,13.82
ITEM-000011910,ORD-00004783,PROD-000018,2,116.66,16.59
ITEM-000011911,ORD-00004784,PROD-000272,2,241.9,28.18
ITEM-000011912,ORD-00004784,PROD-000203,5,217.05,21.24
ITEM-000011913,ORD-00004785,PROD-000091,1,82.4,12.49
ITEM-000011914,ORD-00004785,PROD-000147,4,65.7,4.35
ITEM-000011915,ORD-00004785,PROD-000287,2,54.46,4.01
ITEM-000011916,ORD-00004786,PROD-000229,4,175.01,1.96
ITEM-000011917,ORD-00004786,PROD-000197,5,142.58,20.01
ITEM-000011918,ORD-00004786,PROD-000126,5,87.75,3.12
ITEM-000011919,ORD-00004787,PROD-000124,2,85.6,11.05
ITEM-000011920,ORD-00004787,PROD-000028,2,283.29,56.14
ITEM-000011921,ORD-00004787,PROD-000163,3,87.64,7.14
ITEM-000011922,ORD-00004788,PROD-000243,5,179.01,34.02
ITEM-000011923,ORD-00004788,PROD-000211,4,34.19,4.41
ITEM-000011924,ORD-00004788,PROD-000269,1,116.44,12.11
ITEM-000011925,ORD-00004788,PROD-000292,5,123.71,19.48
ITEM-000011926,ORD-00004789,PROD-000213,1,151.52,26.46
ITEM-000011927,ORD-00004789,PROD-000294,3,268.13,33.16
ITEM-000011928,ORD-00004790,PROD-000168,5,145.2,3.92
ITEM-000011929,ORD-00004790,PROD-000034,1,22.91,3.26
ITEM-000011930,ORD-00004790,PROD-000172,4,183.04,6.33
ITEM-000011931,ORD-00004791,PROD-000027,1,268.28,33.2
ITEM-000011932,ORD-00004791,PROD-000236,2,24.26,2.4
ITEM-000011933,ORD-00004791,PROD-000293,4,32.6,0.9
ITEM-000011934,ORD-00004792,PROD-000259,5,58.93,4.47
ITEM-000011935,ORD-00004792,PROD-000181,3,155.05,23.75
ITEM-000011936,ORD-00004793,PROD-000238,5,67.16,1.15
ITEM-000011937,ORD-00004793,PROD-000246,5,42.16,5.29
ITEM-000011938,ORD-00004793,PROD-000079,2,158.41,0.64
ITEM-000011939,ORD-00004793,PROD-000282,1,158.46,0.74
ITEM-000011940,ORD-00004794,PROD-000050,3,41.26,1.47
ITEM-000011941,ORD-00004795,PROD-000214,5,199.19,2.3
ITEM-000011942,ORD-00004795,PROD-000094,3,220.54,3.78
ITEM-000011943,ORD-00004795,PROD-000251,3,149.42,17.52
ITEM-000011944,ORD-00004795,PROD-000056,3,207.38,35.96
ITEM-000011945,ORD-00004796,PROD-000290,4,96.01,8.55
ITEM-000011946,ORD-00004797,PROD-000262,1,149.73,0.05
ITEM-000011947,ORD-00004798,PROD-000181,5,155.05,21.54
ITEM-000011948,ORD-00004798,PROD-000094,3,220.54,6.91
ITEM-000011949,ORD-00004798,PROD-000090,4,115.9,19.88
ITEM-000011950,ORD-00004799,PROD-000202,4,170.28,11.9
ITEM-000011951,ORD-00004799,PROD-000066,5,12.81,0.76
ITEM-000011952,ORD-00004799,PROD-000265,2,55.67,9.5
ITEM-000011953,ORD-00004800,PROD-000059,4,24.94,0.62
ITEM-000011954,ORD-00004800,PROD-000238,2,67.16,9.98
ITEM-000011955,ORD-00004800,PROD-000033,2,93.06,12.14
ITEM-000011956,ORD-00004801,PROD-000106,2,222.78,14.59
ITEM-000011957,ORD-00004801,PROD-000222,4,173.52,12.95
ITEM-000011958,ORD-00004801,PROD-000230,4,66.97,6.67
ITEM-000011959,ORD-00004802,PROD-000129,2,145.51,11.29
ITEM-000011960,ORD-00004802,PROD-000172,5,183.04,31.27
ITEM-000011961,ORD-00004803,PROD-000025,2,124.64,16.59
ITEM-000011962,ORD-00004803,PROD-000005,3,162.22,23.0
ITEM-000011963,ORD-00004803,PROD-000225,5,155.38,2.86
ITEM-000011964,ORD-00004804,PROD-000241,4,199.27,2.99
ITEM-000011965,ORD-00004805,PROD-000262,1,149.73,28.62
ITEM-000011966,ORD-00004805,PROD-000212,1,196.7,36.99
ITEM-000011967,ORD-00004806,PROD-000247,3,95.38,19.01
ITEM-000011968,ORD-00004807,PROD-000212,5,196.7,30.01
ITEM-000011969,ORD-00004807,PROD-000140,4,113.52,3.44
ITEM-000011970,ORD-00004807,PROD-000047,4,16.68,0.4
ITEM-000011971,ORD-00004807,PROD-000088,3,144.7,22.23
ITEM-000011972,ORD-00004808,PROD-000200,4,169.62,16.98
ITEM-000011973,ORD-00004808,PROD-000126,1,87.75,3.83
ITEM-000011974,ORD-00004808,PROD-000179,2,215.5,16.67
ITEM-000011975,ORD-00004809,PROD-000074,3,214.62,13.99
ITEM-000011976,ORD-00004809,PROD-000229,4,175.01,17.14
ITEM-000011977,ORD-00004809,PROD-000164,1,160.68,15.25
ITEM-000011978,ORD-00004810,PROD-000029,4,254.26,8.94
ITEM-000011979,ORD-00004811,PROD-000153,4,111.79,18.81
ITEM-000011980,ORD-00004811,PROD-000138,4,256.34,38.41
ITEM-000011981,ORD-00004812,PROD-000094,4,220.54,3.89
ITEM-000011982,ORD-00004813,PROD-000208,2,11.88,0.25
ITEM-000011983,ORD-00004813,PROD-000294,4,268.13,9.44
