payment_id,order_id,payment_method,payment_status,amount
PAY-00003641,ORD-00003641,WALLET,APPROVED,192.9
PAY-00003642,ORD-00003642,CARD,APPROVED,877.09
PAY-00003643,ORD-00003643,WALLET,APPROVED,223.73
PAY-00003644,ORD-00003644,CASH,APPROVED,228.18
PAY-00003645,ORD-00003645,CASH,APPROVED,39.77
PAY-00003646,ORD-00003646,TRANSFER,APPROVED,703.85
PAY-00003647,ORD-00003647,WALLET,APPROVED,719.52
PAY-00003648,ORD-00003648,TRANSFER,APPROVED,849.33
PAY-00003649,ORD-00003649,CARD,APPROVED,227.34
PAY-00003650,ORD-00003650,TRANSFER,APPROVED,659.4
PAY-00003651,ORD-00003651,CASH,APPROVED,816.76
PAY-00003652,ORD-00003652,TRANSFER,APPROVED,488.91
PAY-00003653,ORD-00003653,TRANSFER,APPROVED,844.11
PAY-00003654,ORD-00003654,CARD,APPROVED,317.4
PAY-00003655,ORD-00003655,CASH,APPROVED,846.86
PAY-00003656,ORD-00003656,WALLET,APPROVED,770.3
PAY-00003657,ORD-00003657,TRANSFER,APPROVED,702.57
PAY-00003658,ORD-00003658,TRANSFER,APPROVED,840.82
PAY-00003659,ORD-00003659,CASH,APPROVED,234.31
PAY-00003660,ORD-00003660,TRANSFER,APPROVED,281.38
PAY-00003661,ORD-00003661,CASH,APPROVED,380.19
PAY-00003662,ORD-00003662,CASH,APPROVED,818.1
PAY-00003663,ORD-00003663,WALLET,APPROVED,661.82
PAY-00003664,ORD-00003664,CASH,APPROVED,121.42
PAY-00003665,ORD-00003665,CASH,APPROVED,507.93
PAY-00003666,ORD-00003666,TRANSFER,APPROVED,170.95
PAY-00003667,ORD-00003667,CASH,APPROVED,762.07
PAY-00003668,ORD-00003668,CASH,APPROVED,455.04
PAY-00003669,ORD-00003669,CASH,APPROVED,378.67
PAY-00003670,ORD-00003670,TRANSFER,REFUNDED,0.0
PAY-00003671,ORD-00003671,CASH,APPROVED,187.56
PAY-00003672,ORD-00003672,CARD,REFUNDED,0.0
PAY-00003673,ORD-00003673,CARD,APPROVED,835.9
PAY-00003674,ORD-00003674,WALLET,APPROVED,829.89
PAY-00003675,ORD-00003675,CARD,APPROVED,179.88
PAY-00003676,ORD-00003676,CARD,APPROVED,549.73
PAY-00003677,ORD-00003677,WALLET,APPROVED,207.59
PAY-00003678,ORD-00003678,TRANSFER,APPROVED,160.56
PAY-00003679,ORD-00003679,TRANSFER,APPROVED,325.69
PAY-00003680,ORD-00003680,TRANSFER,APPROVED,38.71
PAY-00003681,ORD-00003681,WALLET,APPROVED,319.41
PAY-00003682,ORD-00003682,CASH,APPROVED,775.93
PAY-00003683,ORD-00003683,TRANSFER,APPROVED,148.44
PAY-00003684,ORD-00003684,WALLET,APPROVED,560.11
PAY-00003685,ORD-00003685,CASH,APPROVED,336.78
PAY-00003686,ORD-00003686,CASH,APPROVED,215.57
PAY-00003687,ORD-00003687,CARD,APPROVED,96.1
PAY-00003688,ORD-00003688,WALLET,APPROVED,359.34
PAY-00003689,ORD-00003689,WALLET,APPROVED,749.34
PAY-00003690,ORD-00003690,CARD,APPROVED,153.03
PAY-00003691,ORD-00003691,WALLET,REJECTED,0.0
PAY-00003692,ORD-00003692,CASH,REFUNDED,0.0
PAY-00003693,ORD-00003693,CARD,APPROVED,689.41
PAY-00003694,ORD-00003694,WALLET,APPROVED,406.72
PAY-00003695,ORD-00003695,CARD,APPROVED,884.49
PAY-00003696,ORD-00003696,CARD,APPROVED,108.93
PAY-00003697,ORD-00003697,CASH,APPROVED,608.26
PAY-00003698,ORD-00003698,WALLET,APPROVED,863.14
PAY-00003699,ORD-00003699,CARD,APPROVED,595.64
PAY-00003700,ORD-00003700,TRANSFER,APPROVED,231.51
PAY-00003701,ORD-00003701,TRANSFER,APPROVED,366.19
PAY-00003702,ORD-00003702,TRANSFER,APPROVED,20.59
PAY-00003703,ORD-00003703,TRANSFER,APPROVED,698.37
PAY-00003704,ORD-00003704,CASH,APPROVED,599.09
PAY-00003705,ORD-00003705,TRANSFER,APPROVED,465.22
PAY-00003706,ORD-00003706,WALLET,APPROVED,434.07
PAY-00003707,ORD-00003707,TRANSFER,APPROVED,54.85
PAY-00003708,ORD-00003708,WALLET,APPROVED,598.82
PAY-00003709,ORD-00003709,WALLET,APPROVED,516.11
PAY-00003710,ORD-00003710,CASH,APPROVED,29.96
PAY-00003711,ORD-00003711,WALLET,APPROVED,539.3
PAY-00003712,ORD-00003712,TRANSFER,APPROVED,727.3
PAY-00003713,ORD-00003713,TRANSFER,APPROVED,164.32
PAY-00003714,ORD-00003714,WALLET,APPROVED,782.19
PAY-00003715,ORD-00003715,TRANSFER,APPROVED,79.86
PAY-00003716,ORD-00003716,CASH,APPROVED,563.97
PAY-00003717,ORD-00003717,CASH,APPROVED,516.26
PAY-00003718,ORD-00003718,CARD,APPROVED,805.48
PAY-00003719,ORD-00003719,TRANSFER,APPROVED,592.05
PAY-00003720,ORD-00003720,WALLET,REFUNDED,0.0
PAY-00003721,ORD-00003721,WALLET,APPROVED,387.02
PAY-00003722,ORD-00003722,CASH,APPROVED,632.98
PAY-00003723,ORD-00003723,WALLET,APPROVED,353.27
PAY-00003724,ORD-00003724,CARD,APPROVED,175.79
PAY-00003725,ORD-00003725,CASH,APPROVED,326.5
PAY-00003726,ORD-00003726,WALLET,APPROVED,265.27
PAY-00003727,ORD-00003727,WALLET,APPROVED,59.2
PAY-00003728,ORD-00003728,CASH,APPROVED,288.63
PAY-00003729,ORD-00003729,TRANSFER,APPROVED,521.57
PAY-00003730,ORD-00003730,WALLET,APPROVED,193.16
PAY-00003731,ORD-00003731,TRANSFER,APPROVED,307.6
PAY-00003732,ORD-00003732,TRANSFER,APPROVED,431.18
PAY-00003733,ORD-00003733,CARD,APPROVED,560.57
PAY-00003734,ORD-00003734,WALLET,APPROVED,576.97
PAY-00003735,ORD-00003735,CARD,APPROVED,212.13
PAY-00003736,ORD-00003736,CASH,APPROVED,22.04
PAY-00003737,ORD-00003737,CARD,APPROVED,380.97
PAY-00003738,ORD-00003738,CASH,APPROVED,558.46
PAY-00003739,ORD-00003739,TRANSFER,APPROVED,690.65
PAY-00003740,ORD-00003740,WALLET,APPROVED,234.49
PAY-00003741,ORD-00003741,CARD,APPROVED,848.75
PAY-00003742,ORD-00003742,WALLET,APPROVED,715.66
PAY-00003743,ORD-00003743,TRANSFER,REFUNDED,0.0
PAY-00003744,ORD-00003744,TRANSFER,APPROVED,414.04
PAY-00003745,ORD-00003745,TRANSFER,APPROVED,480.35
PAY-00003746,ORD-00003746,TRANSFER,APPROVED,213.71
PAY-00003747,ORD-00003747,TRANSFER,APPROVED,437.17
PAY-00003748,ORD-00003748,CARD,APPROVED,795.87
PAY-00003749,ORD-00003749,WALLET,APPROVED,106.7
PAY-00003750,ORD-00003750,CARD,APPROVED,626.78
PAY-00003751,ORD-00003751,TRANSFER,APPROVED,810.83
PAY-00003752,ORD-00003752,CASH,APPROVED,433.27
PAY-00003753,ORD-00003753,CASH,APPROVED,52.98
PAY-00003754,ORD-00003754,TRANSFER,REFUNDED,0.0
PAY-00003755,ORD-00003755,TRANSFER,APPROVED,667.51
PAY-00003756,ORD-00003756,TRANSFER,APPROVED,423.4
PAY-00003757,ORD-00003757,WALLET,APPROVED,541.49
PAY-00003758,ORD-00003758,WALLET,REFUNDED,0.0
PAY-00003759,ORD-00003759,CARD,APPROVED,850.78
PAY-00003760,ORD-00003760,WALLET,APPROVED,630.75
PAY-00003761,ORD-00003761,TRANSFER,APPROVED,494.71
PAY-00003762,ORD-00003762,CASH,APPROVED,183.59
PAY-00003763,ORD-00003763,CASH,APPROVED,235.07
PAY-00003764,ORD-00003764,TRANSFER,APPROVED,595.58
PAY-00003765,ORD-00003765,WALLET,APPROVED,382.88
PAY-00003766,ORD-00003766,WALLET,APPROVED,493.14
PAY-00003767,ORD-00003767,CARD,APPROVED,809.01
PAY-00003768,ORD-00003768,TRANSFER,APPROVED,150.4
PAY-00003769,ORD-00003769,CASH,APPROVED,268.15
PAY-00003770,ORD-00003770,TRANSFER,APPROVED,296.91
PAY-00003771,ORD-00003771,TRANSFER,APPROVED,736.33
PAY-00003772,ORD-00003772,TRANSFER,APPROVED,411.88
PAY-00003773,ORD-00003773,TRANSFER,APPROVED,475.48
PAY-00003774,ORD-00003774,WALLET,APPROVED,133.98
PAY-00003775,ORD-00003775,TRANSFER,APPROVED,218.3
PAY-00003776,ORD-00003776,WALLET,APPROVED,664.65
PAY-00003777,ORD-00003777,TRANSFER,APPROVED,736.97
PAY-00003778,ORD-00003778,WALLET,APPROVED,322.43
PAY-00003779,ORD-00003779,WALLET,APPROVED,582.95
PAY-00003780,ORD-00003780,CASH,APPROVED,507.17
PAY-00003781,ORD-00003781,CASH,APPROVED,254.71
PAY-00003782,ORD-00003782,CARD,APPROVED,493.06
PAY-00003783,ORD-00003783,CASH,APPROVED,650.16
PAY-00003784,ORD-00003784,CASH,APPROVED,794.76
PAY-00003785,ORD-00003785,CARD,REJECTED,0.0
PAY-00003786,ORD-00003786,CASH,APPROVED,436.51
PAY-00003787,ORD-00003787,CASH,APPROVED,565.73
PAY-00003788,ORD-00003788,CARD,APPROVED,59.29
PAY-00003789,ORD-00003789,CARD,APPROVED,405.03
PAY-00003790,ORD-00003790,WALLET,APPROVED,786.91
PAY-00003791,ORD-00003791,CARD,APPROVED,532.67
PAY-00003792,ORD-00003792,CARD,APPROVED,264.35
PAY-00003793,ORD-00003793,CARD,REFUNDED,0.0
PAY-00003794,ORD-00003794,CARD,APPROVED,103.26
PAY-00003795,ORD-00003795,TRANSFER,APPROVED,469.46
PAY-00003796,ORD-00003796,CASH,APPROVED,827.62
PAY-00003797,ORD-00003797,CARD,APPROVED,778.71
PAY-00003798,ORD-00003798,WALLET,APPROVED,326.98
PAY-00003799,ORD-00003799,TRANSFER,APPROVED,172.71
PAY-00003800,ORD-00003800,CASH,APPROVED,170.32
PAY-00003801,ORD-00003801,CASH,APPROVED,236.05
PAY-00003802,ORD-00003802,TRANSFER,APPROVED,271.0
PAY-00003803,ORD-00003803,WALLET,APPROVED,621.31
PAY-00003804,ORD-00003804,CASH,APPROVED,185.24
PAY-00003805,ORD-00003805,CASH,APPROVED,194.09
PAY-00003806,ORD-00003806,CASH,APPROVED,758.95
PAY-00003807,ORD-00003807,CARD,APPROVED,426.19
PAY-00003808,ORD-00003808,CARD,APPROVED,349.11
PAY-00003809,ORD-00003809,TRANSFER,APPROVED,618.46
PAY-00003810,ORD-00003810,TRANSFER,APPROVED,576.67
PAY-00003811,ORD-00003811,WALLET,APPROVED,252.19
PAY-00003812,ORD-00003812,WALLET,APPROVED,156.62
PAY-00003813,ORD-00003813,TRANSFER,APPROVED,368.44
PAY-00003814,ORD-00003814,WALLET,APPROVED,341.46
PAY-00003815,ORD-00003815,CASH,APPROVED,118.57
PAY-00003816,ORD-00003816,CASH,APPROVED,538.4
PAY-00003817,ORD-00003817,WALLET,APPROVED,400.76
PAY-00003818,ORD-00003818,WALLET,APPROVED,565.84
PAY-00003819,ORD-00003819,TRANSFER,APPROVED,82.26
PAY-00003820,ORD-00003820,TRANSFER,APPROVED,606.91
PAY-00003821,ORD-00003821,WALLET,APPROVED,491.4
PAY-00003822,ORD-00003822,CASH,APPROVED,768.73
PAY-00003823,ORD-00003823,CARD,APPROVED,89.08
PAY-00003824,ORD-00003824,WALLET,APPROVED,344.32
PAY-00003825,ORD-00003825,TRANSFER,APPROVED,784.71
PAY-00003826,ORD-00003826,TRANSFER,APPROVED,22.47
PAY-00003827,ORD-00003827,WALLET,APPROVED,507.3
PAY-00003828,ORD-00003828,TRANSFER,APPROVED,611.24
PAY-00003829,ORD-00003829,CARD,APPROVED,825.28
PAY-00003830,ORD-00003830,CARD,APPROVED,292.61
PAY-00003831,ORD-00003831,CASH,APPROVED,785.14
PAY-00003832,ORD-00003832,TRANSFER,APPROVED,655.94
PAY-00003833,ORD-00003833,TRANSFER,APPROVED,647.65
PAY-00003834,ORD-00003834,WALLET,APPROVED,30.14
PAY-00003835,ORD-00003835,CARD,APPROVED,238.85
PAY-00003836,ORD-00003836,WALLET,APPROVED,844.83
PAY-00003837,ORD-00003837,WALLET,APPROVED,778.49
PAY-00003838,ORD-00003838,TRANSFER,APPROVED,879.44
PAY-00003839,ORD-00003839,CARD,APPROVED,469.61
PAY-00003840,ORD-00003840,WALLET,APPROVED,789.54
PAY-00003841,ORD-00003841,TRANSFER,APPROVED,70.21
PAY-00003842,ORD-00003842,CASH,APPROVED,186.15
PAY-00003843,ORD-00003843,CARD,APPROVED,56.08
PAY-00003844,ORD-00003844,CASH,REJECTED,0.0
PAY-00003845,ORD-00003845,WALLET,APPROVED,833.54
PAY-00003846,ORD-00003846,WALLET,APPROVED,514.63
PAY-00003847,ORD-00003847,WALLET,APPROVED,397.49
PAY-00003848,ORD-00003848,WALLET,APPROVED,774.15
PAY-00003849,ORD-00003849,WALLET,APPROVED,356.05
PAY-00003850,ORD-00003850,CASH,APPROVED,443.03
PAY-00003851,ORD-00003851,TRANSFER,APPROVED,115.93
PAY-00003852,ORD-00003852,CARD,APPROVED,107.71
PAY-00003853,ORD-00003853,CASH,APPROVED,183.04
PAY-00003854,ORD-00003854,TRANSFER,APPROVED,214.66
PAY-00003855,ORD-00003855,TRANSFER,APPROVED,662.01
PAY-00003856,ORD-00003856,TRANSFER,APPROVED,659.57
PAY-00003857,ORD-00003857,WALLET,APPROVED,807.65
PAY-00003858,ORD-00003858,CASH,APPROVED,571.8
PAY-00003859,ORD-00003859,CARD,APPROVED,841.88
PAY-00003860,ORD-00003860,CASH,APPROVED,81.43
PAY-00003861,ORD-00003861,CASH,APPROVED,827.63
PAY-00003862,ORD-00003862,TRANSFER,APPROVED,770.11
PAY-00003863,ORD-00003863,CARD,APPROVED,455.27
PAY-00003864,ORD-00003864,WALLET,APPROVED,348.53
PAY-00003865,ORD-00003865,WALLET,APPROVED,690.89
PAY-00003866,ORD-00003866,TRANSFER,APPROVED,411.67
PAY-00003867,ORD-00003867,WALLET,REFUNDED,0.0
PAY-00003868,ORD-00003868,CASH,APPROVED,22.99
PAY-00003869,ORD-00003869,TRANSFER,APPROVED,34.89
PAY-00003870,ORD-00003870,CARD,APPROVED,889.79
PAY-00003871,ORD-00003871,CASH,APPROVED,443.72
PAY-00003872,ORD-00003872,CARD,APPROVED,616.55
PAY-00003873,ORD-00003873,CARD,APPROVED,259.08
PAY-00003874,ORD-00003874,CASH,APPROVED,114.6
PAY-00003875,ORD-00003875,TRANSFER,REFUNDED,0.0
PAY-00003876,ORD-00003876,TRANSFER,APPROVED,352.03
PAY-00003877,ORD-00003877,CASH,APPROVED,294.69
PAY-00003878,ORD-00003878,WALLET,APPROVED,790.12
PAY-00003879,ORD-00003879,CARD,APPROVED,138.49
PAY-00003880,ORD-00003880,CASH,APPROVED,813.03
PAY-00003881,ORD-00003881,CARD,APPROVED,238.61
PAY-00003882,ORD-00003882,CASH,APPROVED,492.57
PAY-00003883,ORD-00003883,CARD,APPROVED,285.03
PAY-00003884,ORD-00003884,WALLET,APPROVED,667.15
PAY-00003885,ORD-00003885,CASH,APPROVED,383.15
PAY-00003886,ORD-00003886,TRANSFER,APPROVED,410.66
PAY-00003887,ORD-00003887,WALLET,APPROVED,616.5
PAY-00003888,ORD-00003888,TRANSFER,APPROVED,801.42
PAY-00003889,ORD-00003889,WALLET,APPROVED,871.89
PAY-00003890,ORD-00003890,CARD,APPROVED,515.32
PAY-00003891,ORD-00003891,TRANSFER,APPROVED,518.99
PAY-00003892,ORD-00003892,CARD,APPROVED,484.78
PAY-00003893,ORD-00003893,CASH,APPROVED,573.46
PAY-00003894,ORD-00003894,CARD,APPROVED,255.17
PAY-00003895,ORD-00003895,TRANSFER,APPROVED,845.26
PAY-00003896,ORD-00003896,CARD,REFUNDED,0.0
PAY-00003897,ORD-00003897,WALLET,APPROVED,846.9
PAY-00003898,ORD-00003898,CASH,APPROVED,319.61
PAY-00003899,ORD-00003899,CASH,APPROVED,391.54
PAY-00003900,ORD-00003900,TRANSFER,APPROVED,308.63
PAY-00003901,ORD-00003901,WALLET,APPROVED,41.02
PAY-00003902,ORD-00003902,CARD,APPROVED,620.99
PAY-00003903,ORD-00003903,CARD,APPROVED,100.3
PAY-00003904,ORD-00003904,CASH,APPROVED,20.4
PAY-00003905,ORD-00003905,WALLET,APPROVED,659.86
PAY-00003906,ORD-00003906,WALLET,APPROVED,235.49
PAY-00003907,ORD-00003907,CARD,APPROVED,704.53
PAY-00003908,ORD-00003908,CASH,APPROVED,425.03
PAY-00003909,ORD-00003909,WALLET,APPROVED,662.38
PAY-00003910,ORD-00003910,CARD,APPROVED,166.31
PAY-00003911,ORD-00003911,CASH,APPROVED,775.41
PAY-00003912,ORD-00003912,WALLET,APPROVED,559.23
PAY-00003913,ORD-00003913,WALLET,APPROVED,578.51
PAY-00003914,ORD-00003914,TRANSFER,APPROVED,286.92
PAY-00003915,ORD-00003915,TRANSFER,APPROVED,139.91
PAY-00003916,ORD-00003916,CASH,APPROVED,713.68
PAY-00003917,ORD-00003917,CARD,APPROVED,882.28
PAY-00003918,ORD-00003918,CARD,APPROVED,219.76
PAY-00003919,ORD-00003919,TRANSFER,APPROVED,207.73
PAY-00003920,ORD-00003920,WALLET,APPROVED,585.21
PAY-00003921,ORD-00003921,CASH,REJECTED,0.0
PAY-00003922,ORD-00003922,TRANSFER,APPROVED,718.05
PAY-00003923,ORD-00003923,CARD,APPROVED,506.04
PAY-00003924,ORD-00003924,CASH,APPROVED,408.98
PAY-00003925,ORD-00003925,CASH,REFUNDED,0.0
PAY-00003926,ORD-00003926,WALLET,APPROVED,514.6
PAY-00003927,ORD-00003927,TRANSFER,APPROVED,262.11
PAY-00003928,ORD-00003928,CARD,APPROVED,350.33
PAY-00003929,ORD-00003929,TRANSFER,APPROVED,888.44
PAY-00003930,ORD-00003930,CARD,APPROVED,524.4
PAY-00003931,ORD-00003931,WALLET,APPROVED,816.84
PAY-00003932,ORD-00003932,CASH,APPROVED,625.2
PAY-00003933,ORD-00003933,CARD,APPROVED,216.67
PAY-00003934,ORD-00003934,CARD,APPROVED,638.28
PAY-00003935,ORD-00003935,WALLET,APPROVED,269.43
PAY-00003936,ORD-00003936,CASH,APPROVED,470.42
PAY-00003937,ORD-00003937,TRANSFER,APPROVED,402.67
PAY-00003938,ORD-00003938,CARD,APPROVED,643.33
PAY-00003939,ORD-00003939,CASH,APPROVED,760.69
PAY-00003940,ORD-00003940,CASH,APPROVED,424.54
PAY-00003941,ORD-00003941,WALLET,APPROVED,279.83
PAY-00003942,ORD-00003942,TRANSFER,APPROVED,423.98
PAY-00003943,ORD-00003943,CARD,APPROVED,825.58
PAY-00003944,ORD-00003944,CARD,APPROVED,197.41
PAY-00003945,ORD-00003945,CASH,APPROVED,884.11
PAY-00003946,ORD-00003946,CARD,APPROVED,200.78
PAY-00003947,ORD-00003947,CASH,APPROVED,87.5
PAY-00003948,ORD-00003948,WALLET,APPROVED,826.05
PAY-00003949,ORD-00003949,CASH,APPROVED,162.73
PAY-00003950,ORD-00003950,TRANSFER,APPROVED,145.81
PAY-00003951,ORD-00003951,TRANSFER,APPROVED,210.59
PAY-00003952,ORD-00003952,WALLET,APPROVED,491.54
PAY-00003953,ORD-00003953,CASH,APPROVED,607.01
PAY-00003954,ORD-00003954,CARD,APPROVED,122.56
PAY-00003955,ORD-00003955,WALLET,APPROVED,863.3
PAY-00003956,ORD-00003956,TRANSFER,APPROVED,586.99
PAY-00003957,ORD-00003957,CASH,APPROVED,67.28
PAY-00003958,ORD-00003958,TRANSFER,APPROVED,649.7
PAY-00003959,ORD-00003959,CARD,APPROVED,647.45
PAY-00003960,ORD-00003960,WALLET,APPROVED,350.52
PAY-00003961,ORD-00003961,WALLET,APPROVED,323.58
PAY-00003962,ORD-00003962,TRANSFER,APPROVED,327.61
PAY-00003963,ORD-00003963,WALLET,APPROVED,496.93
PAY-00003964,ORD-00003964,CASH,APPROVED,575.09
PAY-00003965,ORD-00003965,CASH,APPROVED,776.79
PAY-00003966,ORD-00003966,TRANSFER,APPROVED,179.55
PAY-00003967,ORD-00003967,TRANSFER,APPROVED,232.8
PAY-00003968,ORD-00003968,WALLET,APPROVED,756.91
PAY-00003969,ORD-00003969,TRANSFER,APPROVED,39.93
PAY-00003970,ORD-00003970,CASH,APPROVED,318.66
PAY-00003971,ORD-00003971,CARD,APPROVED,240.58
PAY-00003972,ORD-00003972,CASH,APPROVED,805.57
PAY-00003973,ORD-00003973,WALLET,APPROVED,196.19
PAY-00003974,ORD-00003974,TRANSFER,APPROVED,250.06
PAY-00003975,ORD-00003975,TRANSFER,APPROVED,607.31
PAY-00003976,ORD-00003976,TRANSFER,APPROVED,141.3
PAY-00003977,ORD-00003977,WALLET,APPROVED,248.02
PAY-00003978,ORD-00003978,CARD,APPROVED,527.43
PAY-00003979,ORD-00003979,WALLET,APPROVED,523.99
PAY-00003980,ORD-00003980,CASH,APPROVED,776.6
PAY-00003981,ORD-00003981,CARD,APPROVED,168.22
PAY-00003982,ORD-00003982,TRANSFER,APPROVED,253.62
PAY-00003983,ORD-00003983,CASH,APPROVED,224.86
PAY-00003984,ORD-00003984,TRANSFER,APPROVED,416.5
PAY-00003985,ORD-00003985,CARD,APPROVED,188.94
PAY-00003986,ORD-00003986,WALLET,REJECTED,0.0
PAY-00003987,ORD-00003987,CASH,APPROVED,692.61
PAY-00003988,ORD-00003988,WALLET,APPROVED,477.6
PAY-00003989,ORD-00003989,CASH,APPROVED,591.93
PAY-00003990,ORD-00003990,TRANSFER,APPROVED,266.31
PAY-00003991,ORD-00003991,TRANSFER,APPROVED,22.46
PAY-00003992,ORD-00003992,WALLET,APPROVED,745.93
PAY-00003993,ORD-00003993,TRANSFER,APPROVED,128.03
PAY-00003994,ORD-00003994,CARD,APPROVED,75.02
PAY-00003995,ORD-00003995,CASH,APPROVED,555.92
PAY-00003996,ORD-00003996,CASH,APPROVED,21.48
PAY-00003997,ORD-00003997,CARD,APPROVED,625.78
PAY-00003998,ORD-00003998,CASH,APPROVED,205.36
PAY-00003999,ORD-00003999,CARD,APPROVED,67.66
PAY-00004000,ORD-00004000,CARD,APPROVED,832.38
PAY-00004001,ORD-00004001,CARD,APPROVED,661.22
PAY-00004002,ORD-00004002,WALLET,REJECTED,0.0
PAY-00004003,ORD-00004003,WALLET,APPROVED,892.79
PAY-00004004,ORD-00004004,TRANSFER,APPROVED,27.38
PAY-00004005,ORD-00004005,CARD,APPROVED,103.22
PAY-00004006,ORD-00004006,TRANSFER,APPROVED,353.58
PAY-00004007,ORD-00004007,CASH,APPROVED,25.62
PAY-00004008,ORD-00004008,CARD,APPROVED,838.02
PAY-00004009,ORD-00004009,CARD,APPROVED,224.25
PAY-00004010,ORD-00004010,CASH,APPROVED,333.95
PAY-00004011,ORD-00004011,WALLET,APPROVED,426.39
PAY-00004012,ORD-00004012,CARD,APPROVED,135.86
PAY-00004013,ORD-00004013,WALLET,APPROVED,423.33
PAY-00004014,ORD-00004014,CARD,APPROVED,166.92
PAY-00004015,ORD-00004015,TRANSFER,APPROVED,672.77
PAY-00004016,ORD-00004016,WALLET,APPROVED,179.29
PAY-00004017,ORD-00004017,TRANSFER,APPROVED,643.3
PAY-00004018,ORD-00004018,CARD,APPROVED,162.96
PAY-00004019,ORD-00004019,TRANSFER,APPROVED,20.57
PAY-00004020,ORD-00004020,CARD,REJECTED,0.0
PAY-00004021,ORD-00004021,TRANSFER,APPROVED,142.64
PAY-00004022,ORD-00004022,CARD,APPROVED,821.56
PAY-00004023,ORD-00004023,CASH,APPROVED,285.01
PAY-00004024,ORD-00004024,CARD,REFUNDED,0.0
PAY-00004025,ORD-00004025,CARD,APPROVED,327.51
PAY-00004026,ORD-00004026,CASH,APPROVED,591.62
PAY-00004027,ORD-00004027,WALLET,APPROVED,874.05
PAY-00004028,ORD-00004028,CASH,APPROVED,325.42
PAY-00004029,ORD-00004029,CASH,APPROVED,112.74
PAY-00004030,ORD-00004030,CASH,REJECTED,0.0
PAY-00004031,ORD-00004031,CASH,REJECTED,0.0
PAY-00004032,ORD-00004032,WALLET,REJECTED,0.0
PAY-00004033,ORD-00004033,CARD,APPROVED,425.29
PAY-00004034,ORD-00004034,TRANSFER,APPROVED,253.27
PAY-00004035,ORD-00004035,WALLET,APPROVED,596.75
PAY-00004036,ORD-00004036,WALLET,APPROVED,449.27
PAY-00004037,ORD-00004037,CARD,APPROVED,53.6
PAY-00004038,ORD-00004038,CASH,APPROVED,695.15
PAY-00004039,ORD-00004039,WALLET,APPROVED,661.37
PAY-00004040,ORD-00004040,TRANSFER,APPROVED,253.08
PAY-00004041,ORD-00004041,CASH,APPROVED,213.24
PAY-00004042,ORD-00004042,WALLET,APPROVED,180.93
PAY-00004043,ORD-00004043,TRANSFER,APPROVED,162.35
PAY-00004044,ORD-00004044,TRANSFER,APPROVED,332.96
PAY-00004045,ORD-00004045,TRANSFER,APPROVED,33.25
PAY-00004046,ORD-00004046,TRANSFER,APPROVED,894.75
PAY-00004047,ORD-00004047,WALLET,APPROVED,476.17
PAY-00004048,ORD-00004048,WALLET,APPROVED,120.41
PAY-00004049,ORD-00004049,TRANSFER,REFUNDED,0.0
PAY-00004050,ORD-00004050,CASH,APPROVED,137.89
PAY-00004051,ORD-00004051,CASH,APPROVED,851.39
PAY-00004052,ORD-00004052,WALLET,APPROVED,494.47
PAY-00004053,ORD-00004053,TRANSFER,REFUNDED,0.0
PAY-00004054,ORD-00004054,TRANSFER,APPROVED,899.98
PAY-00004055,ORD-00004055,WALLET,REFUNDED,0.0
PAY-00004056,ORD-00004056,WALLET,APPROVED,235.4
PAY-00004057,ORD-00004057,CARD,APPROVED,88.0
PAY-00004058,ORD-00004058,TRANSFER,APPROVED,549.65
PAY-00004059,ORD-00004059,CARD,APPROVED,686.92
PAY-00004060,ORD-00004060,TRANSFER,REJECTED,0.0
PAY-00004061,ORD-00004061,CARD,APPROVED,195.06
PAY-00004062,ORD-00004062,TRANSFER,APPROVED,410.13
PAY-00004063,ORD-00004063,CASH,APPROVED,803.16
PAY-00004064,ORD-00004064,CASH,APPROVED,62.5
PAY-00004065,ORD-00004065,TRANSFER,APPROVED,640.11
PAY-00004066,ORD-00004066,CARD,APPROVED,136.93
PAY-00004067,ORD-00004067,TRANSFER,REFUNDED,0.0
PAY-00004068,ORD-00004068,CASH,APPROVED,458.21
PAY-00004069,ORD-00004069,WALLET,APPROVED,428.8
PAY-00004070,ORD-00004070,TRANSFER,APPROVED,156.4
PAY-00004071,ORD-00004071,CASH,APPROVED,275.77
PAY-00004072,ORD-00004072,CASH,APPROVED,308.83
PAY-00004073,ORD-00004073,TRANSFER,APPROVED,710.88
PAY-00004074,ORD-00004074,TRANSFER,APPROVED,604.02
PAY-00004075,ORD-00004075,CASH,APPROVED,547.43
PAY-00004076,ORD-00004076,CASH,APPROVED,90.45
PAY-00004077,ORD-00004077,TRANSFER,APPROVED,94.41
PAY-00004078,ORD-00004078,TRANSFER,APPROVED,815.11
PAY-00004079,ORD-00004079,CARD,APPROVED,94.27
PAY-00004080,ORD-00004080,WALLET,APPROVED,25.2
PAY-00004081,ORD-00004081,CASH,APPROVED,736.18
PAY-00004082,ORD-00004082,CARD,APPROVED,656.98
PAY-00004083,ORD-00004083,WALLET,REFUNDED,0.0
PAY-00004084,ORD-00004084,CASH,APPROVED,870.26
PAY-00004085,ORD-00004085,WALLET,APPROVED,456.81
PAY-00004086,ORD-00004086,CARD,REFUNDED,0.0
PAY-00004087,ORD-00004087,TRANSFER,APPROVED,865.58
PAY-00004088,ORD-00004088,CARD,APPROVED,296.3
PAY-00004089,ORD-00004089,WALLET,APPROVED,177.2
