order_id,customer_id,store_id,order_date,channel,status,total_amount
ORD-00004181,CUST-000413,STORE-0012,2025-05-14,STORE,COMPLETED,197.52
ORD-00004182,CUST-000181,STORE-0003,2025-05-31,STORE,COMPLETED,109.18
ORD-00004183,CUST-000476,STORE-0006,2026-05-17,STORE,COMPLETED,121.81
ORD-00004184,CUST-000434,STORE-0003,2025-02-28,STORE,COMPLETED,154.49
ORD-00004185,CUST-000381,,2025-04-27,ECOMMERCE,COMPLETED,755.88
ORD-00004186,CUST-000567,STORE-0004,2025-02-03,STORE,COMPLETED,846.9
ORD-00004187,CUST-000979,,2026-08-16,ECOMMERCE,COMPLETED,532.3
ORD-00004188,CUST-000192,,2025-01-31,ECOMMERCE,CANCELLED,675.99
ORD-00004189,CUST-000583,,2026-07-17,ECOMMERCE,COMPLETED,897.24
ORD-00004190,CUST-000189,,2026-02-12,ECOMMERCE,COMPLETED,748.51
ORD-00004191,CUST-000560,STORE-0001,2025-03-15,STORE,COMPLETED,796.93
ORD-00004192,CUST-000944,,2025-08-10,ECOMMERCE,COMPLETED,86.14
ORD-00004193,CUST-000457,,2025-02-10,ECOMMERCE,CANCELLED,621.45
ORD-00004194,CUST-000299,,2026-08-21,ECOMMERCE,COMPLETED,178.5
ORD-00004195,CUST-000188,,2025-09-17,ECOMMERCE,CANCELLED,348.41
ORD-00004196,CUST-000116,STORE-0008,2025-06-13,STORE,COMPLETED,707.53
ORD-00004197,CUST-000248,STORE-0009,2025-01-06,STORE,COMPLETED,862.74
ORD-00004198,CUST-000408,STORE-0006,2025-09-24,STORE,COMPLETED,794.66
ORD-00004199,CUST-000628,STORE-0009,2025-11-29,STORE,COMPLETED,549.21
ORD-00004200,CUST-000231,,2025-05-11,ECOMMERCE,COMPLETED,154.83
ORD-00004201,CUST-000185,,2026-07-08,ECOMMERCE,COMPLETED,156.66
ORD-00004202,CUST-000842,STORE-0007,2025-08-16,STORE,COMPLETED,57.27
ORD-00004203,CUST-000577,,2026-03-16,ECOMMERCE,COMPLETED,749.94
ORD-00004204,CUST-000464,,2026-02-09,ECOMMERCE,COMPLETED,744.3
ORD-00004205,CUST-000171,STORE-0009,2025-11-08,STORE,COMPLETED,196.79
ORD-00004206,CUST-000639,STORE-0012,2026-08-24,STORE,COMPLETED,415.59
ORD-00004207,CUST-000880,STORE-0009,2026-03-22,STORE,COMPLETED,17.47
ORD-00004208,CUST-000373,,2026-02-27,ECOMMERCE,COMPLETED,34.2
ORD-00004209,CUST-000011,STORE-0011,2025-04-16,STORE,COMPLETED,760.53
ORD-00004210,CUST-000048,STORE-0003,2025-07-10,STORE,COMPLETED,815.14
ORD-00004211,CUST-000968,,2025-11-03,ECOMMERCE,CANCELLED,225.8
ORD-00004212,CUST-000266,STORE-0009,2026-08-10,STORE,CANCELLED,532.53
ORD-00004213,CUST-000161,STORE-0006,2025-07-17,STORE,COMPLETED,168.38
ORD-00004214,CUST-000251,,2026-01-02,ECOMMERCE,COMPLETED,151.26
ORD-00004215,CUST-000668,STORE-0006,2025-12-19,STORE,COMPLETED,67.55
ORD-00004216,CUST-000747,STORE-0004,2025-12-12,STORE,COMPLETED,719.65
ORD-00004217,CUST-000035,,2025-08-20,ECOMMERCE,COMPLETED,529.09
ORD-00004218,CUST-000828,,2026-07-28,ECOMMERCE,COMPLETED,708.28
ORD-00004219,CUST-000774,STORE-0004,2025-07-17,STORE,COMPLETED,275.67
ORD-00004220,CUST-000942,STORE-0003,2026-08-30,STORE,COMPLETED,21.41
ORD-00004221,CUST-000356,STORE-0010,2026-07-06,STORE,PENDING,218.98
ORD-00004222,CUST-000990,STORE-0005,2025-10-04,STORE,COMPLETED,793.54
ORD-00004223,CUST-000799,STORE-0006,2026-02-07,STORE,COMPLETED,788.99
ORD-00004224,CUST-000138,STORE-0001,2025-05-01,STORE,COMPLETED,870.78
ORD-00004225,CUST-000078,STORE-0008,2026-04-16,STORE,COMPLETED,343.95
ORD-00004226,CUST-000929,STORE-0001,2026-01-29,STORE,COMPLETED,700.76
ORD-00004227,CUST-000096,STORE-0010,2025-07-28,STORE,CANCELLED,317.58
ORD-00004228,CUST-000101,,2026-08-24,ECOMMERCE,COMPLETED,365.04
ORD-00004229,CUST-000235,STORE-0002,2026-05-09,STORE,COMPLETED,654.45
ORD-00004230,CUST-000434,STORE-0005,2026-04-30,STORE,COMPLETED,605.99
ORD-00004231,CUST-000940,STORE-0007,2025-09-15,STORE,COMPLETED,809.11
ORD-00004232,CUST-000027,STORE-0010,2026-03-12,STORE,COMPLETED,730.66
ORD-00004233,CUST-000005,STORE-0010,2026-08-31,STORE,COMPLETED,671.52
ORD-00004234,CUST-000276,STORE-0006,2025-05-21,STORE,COMPLETED,184.08
ORD-00004235,CUST-000065,,2025-12-29,ECOMMERCE,COMPLETED,776.15
ORD-00004236,CUST-000326,STORE-0002,2025-10-05,STORE,COMPLETED,698.13
ORD-00004237,CUST-000656,STORE-0002,2025-11-03,STORE,COMPLETED,759.56
ORD-00004238,CUST-000453,STORE-0008,2026-08-29,STORE,COMPLETED,138.6
ORD-00004239,CUST-000998,STORE-0003,2026-01-19,STORE,COMPLETED,237.42
ORD-00004240,CUST-000995,STORE-0002,2026-05-29,STORE,COMPLETED,641.75
ORD-00004241,CUST-000818,STORE-0011,2025-11-26,STORE,COMPLETED,492.64
ORD-00004242,CUST-000185,STORE-0012,2025-01-08,STORE,COMPLETED,495.32
ORD-00004243,CUST-000442,STORE-0008,2026-01-27,STORE,COMPLETED,190.47
ORD-00004244,CUST-000241,STORE-0003,2026-08-27,STORE,COMPLETED,509.0
ORD-00004245,CUST-000367,STORE-0010,2025-02-28,STORE,COMPLETED,428.53
ORD-00004246,CUST-000297,STORE-0007,2025-10-09,STORE,COMPLETED,474.99
ORD-00004247,CUST-000805,STORE-0006,2026-06-24,STORE,COMPLETED,749.14
ORD-00004248,CUST-000997,STORE-0006,2026-03-24,STORE,COMPLETED,437.88
ORD-00004249,CUST-000177,STORE-0001,2026-06-05,STORE,COMPLETED,441.8
ORD-00004250,CUST-000798,,2025-06-22,ECOMMERCE,COMPLETED,832.72
ORD-00004251,CUST-000653,,2025-11-23,ECOMMERCE,COMPLETED,85.94
ORD-00004252,CUST-000173,STORE-0009,2025-06-12,STORE,COMPLETED,784.58
ORD-00004253,CUST-000109,STORE-0009,2025-07-07,STORE,COMPLETED,719.3
ORD-00004254,CUST-000416,,2025-06-22,ECOMMERCE,COMPLETED,890.14
ORD-00004255,CUST-000566,STORE-0007,2025-07-13,STORE,COMPLETED,237.98
ORD-00004256,CUST-000014,STORE-0002,2025-06-23,STORE,COMPLETED,232.43
ORD-00004257,CUST-000295,STORE-0010,2026-08-11,STORE,COMPLETED,25.13
ORD-00004258,CUST-000720,STORE-0011,2026-03-04,STORE,COMPLETED,750.86
ORD-00004259,CUST-000138,STORE-0007,2026-02-13,STORE,COMPLETED,827.93
ORD-00004260,CUST-000848,,2025-02-23,ECOMMERCE,RETURNED,334.76
ORD-00004261,CUST-000069,STORE-0008,2025-10-19,STORE,COMPLETED,31.61
ORD-00004262,CUST-000077,STORE-0001,2025-03-28,STORE,COMPLETED,232.37
ORD-00004263,CUST-000552,,2025-07-01,ECOMMERCE,COMPLETED,278.62
ORD-00004264,CUST-000089,STORE-0010,2025-08-16,STORE,COMPLETED,20.12
ORD-00004265,CUST-000989,STORE-0001,2026-06-26,STORE,COMPLETED,444.98
ORD-00004266,CUST-000410,STORE-0005,2026-02-14,STORE,COMPLETED,621.3
ORD-00004267,CUST-000861,STORE-0001,2026-05-01,STORE,RETURNED,785.22
ORD-00004268,CUST-000224,STORE-0012,2026-06-23,STORE,COMPLETED,328.28
ORD-00004269,CUST-000334,STORE-0004,2026-04-20,STORE,COMPLETED,255.17
ORD-00004270,CUST-000846,STORE-0007,2025-05-31,STORE,COMPLETED,610.87
ORD-00004271,CUST-000889,STORE-0004,2026-02-25,STORE,COMPLETED,583.98
ORD-00004272,CUST-000266,,2025-10-17,ECOMMERCE,COMPLETED,869.02
ORD-00004273,CUST-000962,STORE-0004,2025-04-12,STORE,COMPLETED,259.28
ORD-00004274,CUST-000120,,2025-07-21,ECOMMERCE,COMPLETED,425.57
ORD-00004275,CUST-000398,,2026-06-20,ECOMMERCE,COMPLETED,856.65
ORD-00004276,CUST-000771,,2025-02-02,ECOMMERCE,COMPLETED,627.9
ORD-00004277,CUST-000619,,2025-10-27,ECOMMERCE,COMPLETED,877.59
ORD-00004278,CUST-000902,,2026-03-15,ECOMMERCE,COMPLETED,433.94
ORD-00004279,CUST-000103,,2026-06-08,ECOMMERCE,COMPLETED,32.5
ORD-00004280,CUST-000867,STORE-0008,2026-08-02,STORE,COMPLETED,280.31
ORD-00004281,CUST-000904,STORE-0003,2025-10-21,STORE,COMPLETED,409.09
ORD-00004282,CUST-000274,STORE-0002,2026-05-24,STORE,COMPLETED,252.77
ORD-00004283,CUST-000344,STORE-0004,2026-05-29,STORE,COMPLETED,521.75
ORD-00004284,CUST-000780,STORE-0001,2025-06-19,STORE,COMPLETED,274.68
ORD-00004285,CUST-000764,STORE-0004,2026-01-23,STORE,COMPLETED,136.08
ORD-00004286,CUST-000043,STORE-0005,2026-04-24,STORE,COMPLETED,471.41
ORD-00004287,CUST-000273,,2025-03-06,ECOMMERCE,COMPLETED,881.64
ORD-00004288,CUST-000348,STORE-0004,2026-05-28,STORE,COMPLETED,568.85
ORD-00004289,CUST-000760,STORE-0005,2025-06-28,STORE,COMPLETED,657.61
ORD-00004290,CUST-000799,STORE-0010,2025-01-17,STORE,COMPLETED,43.76
ORD-00004291,CUST-000489,,2026-07-01,ECOMMERCE,COMPLETED,609.69
ORD-00004292,CUST-000501,STORE-0011,2026-02-25,STORE,COMPLETED,274.84
ORD-00004293,CUST-000980,STORE-0009,2025-09-26,STORE,COMPLETED,419.48
ORD-00004294,CUST-000385,STORE-0002,2026-07-10,STORE,COMPLETED,761.27
ORD-00004295,CUST-000360,,2026-03-02,ECOMMERCE,COMPLETED,381.47
ORD-00004296,CUST-000696,STORE-0007,2025-08-28,STORE,COMPLETED,833.29
ORD-00004297,CUST-000801,,2025-03-10,ECOMMERCE,COMPLETED,277.79
ORD-00004298,CUST-000532,,2026-01-17,ECOMMERCE,COMPLETED,675.69
ORD-00004299,CUST-000961,STORE-0001,2025-06-02,STORE,COMPLETED,833.18
ORD-00004300,CUST-000864,STORE-0002,2025-01-12,STORE,COMPLETED,287.64
ORD-00004301,CUST-000466,STORE-0011,2026-07-30,STORE,COMPLETED,271.7
ORD-00004302,CUST-000422,STORE-0007,2025-02-04,STORE,COMPLETED,47.31
ORD-00004303,CUST-000455,,2025-10-01,ECOMMERCE,CANCELLED,539.04
ORD-00004304,CUST-000028,STORE-0007,2026-05-10,STORE,COMPLETED,604.3
ORD-00004305,CUST-000415,STORE-0008,2025-05-04,STORE,COMPLETED,135.04
ORD-00004306,CUST-000431,,2026-02-25,ECOMMERCE,CANCELLED,435.71
ORD-00004307,CUST-000288,STORE-0002,2025-01-17,STORE,COMPLETED,415.13
ORD-00004308,CUST-000442,STORE-0006,2025-08-12,STORE,COMPLETED,306.6
ORD-00004309,CUST-000847,STORE-0001,2026-02-01,STORE,COMPLETED,196.64
ORD-00004310,CUST-000312,STORE-0011,2025-06-23,STORE,COMPLETED,628.84
ORD-00004311,CUST-000516,,2026-05-09,ECOMMERCE,PENDING,36.3
ORD-00004312,CUST-000818,,2025-11-27,ECOMMERCE,COMPLETED,761.8
ORD-00004313,CUST-000585,STORE-0003,2025-05-23,STORE,COMPLETED,629.61
ORD-00004314,CUST-000664,STORE-0009,2026-03-09,STORE,COMPLETED,691.89
ORD-00004315,CUST-000412,STORE-0011,2026-03-30,STORE,COMPLETED,360.82
ORD-00004316,CUST-000063,STORE-0002,2026-02-16,STORE,COMPLETED,526.42
ORD-00004317,CUST-000918,,2025-01-16,ECOMMERCE,COMPLETED,850.0
ORD-00004318,CUST-000182,STORE-0009,2025-03-24,STORE,COMPLETED,516.49
ORD-00004319,CUST-000164,STORE-0008,2025-05-03,STORE,COMPLETED,385.53
ORD-00004320,CUST-000905,STORE-0004,2025-08-27,STORE,COMPLETED,419.92
ORD-00004321,CUST-000007,,2026-07-01,ECOMMERCE,COMPLETED,749.96
ORD-00004322,CUST-000176,STORE-0007,2026-08-25,STORE,COMPLETED,41.73
ORD-00004323,CUST-000606,,2026-07-03,ECOMMERCE,COMPLETED,603.41
ORD-00004324,CUST-000090,,2025-09-01,ECOMMERCE,RETURNED,282.7
ORD-00004325,CUST-000616,,2025-01-20,ECOMMERCE,COMPLETED,332.53
ORD-00004326,CUST-000429,STORE-0008,2025-01-28,STORE,PENDING,544.95
ORD-00004327,CUST-000349,STORE-0009,2026-03-26,STORE,COMPLETED,340.56
ORD-00004328,CUST-000544,,2025-06-16,ECOMMERCE,RETURNED,255.33
ORD-00004329,CUST-000525,STORE-0012,2025-10-12,STORE,COMPLETED,232.14
ORD-00004330,CUST-000151,STORE-0012,2025-03-19,STORE,COMPLETED,491.82
ORD-00004331,CUST-000515,STORE-0001,2026-01-31,STORE,COMPLETED,859.16
ORD-00004332,CUST-000228,STORE-0011,2025-04-27,STORE,COMPLETED,586.0
ORD-00004333,CUST-000774,STORE-0001,2025-04-16,STORE,COMPLETED,768.06
ORD-00004334,CUST-000595,,2025-05-26,ECOMMERCE,CANCELLED,593.83
ORD-00004335,CUST-000002,STORE-0004,2026-04-05,STORE,COMPLETED,116.28
ORD-00004336,CUST-000614,STORE-0003,2026-02-27,STORE,COMPLETED,52.64
ORD-00004337,CUST-000209,,2025-02-01,ECOMMERCE,COMPLETED,492.39
ORD-00004338,CUST-000920,STORE-0002,2026-04-11,STORE,COMPLETED,147.95
ORD-00004339,CUST-000969,STORE-0007,2026-07-18,STORE,COMPLETED,785.06
ORD-00004340,CUST-000307,STORE-0009,2025-12-01,STORE,COMPLETED,41.72
ORD-00004341,CUST-000469,,2025-05-31,ECOMMERCE,COMPLETED,598.9
ORD-00004342,CUST-000975,,2026-08-02,ECOMMERCE,COMPLETED,587.46
ORD-00004343,CUST-000091,STORE-0002,2026-03-06,STORE,COMPLETED,389.34
ORD-00004344,CUST-000116,STORE-0012,2026-01-30,STORE,COMPLETED,166.77
ORD-00004345,CUST-000402,STORE-0003,2025-01-16,STORE,COMPLETED,484.39
ORD-00004346,CUST-000246,,2025-05-03,ECOMMERCE,COMPLETED,577.51
ORD-00004347,CUST-000945,,2026-03-08,ECOMMERCE,COMPLETED,812.7
ORD-00004348,CUST-000276,STORE-0004,2025-11-30,STORE,COMPLETED,352.61
ORD-00004349,CUST-000658,,2025-09-17,ECOMMERCE,COMPLETED,476.9
ORD-00004350,CUST-000497,,2025-01-07,ECOMMERCE,COMPLETED,24.69
ORD-00004351,CUST-000830,,2025-05-27,ECOMMERCE,COMPLETED,597.0
ORD-00004352,CUST-000418,STORE-0010,2025-01-20,STORE,COMPLETED,845.83
ORD-00004353,CUST-000229,STORE-0008,2026-01-08,STORE,COMPLETED,176.64
ORD-00004354,CUST-000584,,2026-04-08,ECOMMERCE,COMPLETED,737.48
ORD-00004355,CUST-000256,,2026-01-21,ECOMMERCE,COMPLETED,412.24
ORD-00004356,CUST-000773,STORE-0005,2025-09-06,STORE,COMPLETED,132.67
ORD-00004357,CUST-000707,,2025-11-12,ECOMMERCE,COMPLETED,329.05
ORD-00004358,CUST-000436,,2025-09-19,ECOMMERCE,COMPLETED,85.06
ORD-00004359,CUST-000451,STORE-0006,2025-10-13,STORE,COMPLETED,874.24
ORD-00004360,CUST-000847,,2025-10-06,ECOMMERCE,COMPLETED,810.49
ORD-00004361,CUST-000122,STORE-0006,2026-08-07,STORE,COMPLETED,456.1
ORD-00004362,CUST-000284,STORE-0012,2026-02-14,STORE,COMPLETED,899.17
ORD-00004363,CUST-000237,,2026-03-15,ECOMMERCE,COMPLETED,371.86
ORD-00004364,CUST-000795,STORE-0010,2026-06-26,STORE,COMPLETED,533.0
ORD-00004365,CUST-000596,STORE-0005,2026-08-04,STORE,COMPLETED,871.49
ORD-00004366,CUST-000683,,2025-06-28,ECOMMERCE,COMPLETED,59.69
ORD-00004367,CUST-000620,STORE-0009,2026-02-01,STORE,COMPLETED,865.7
ORD-00004368,CUST-000132,STORE-0001,2026-01-29,STORE,COMPLETED,79.31
ORD-00004369,CUST-000954,STORE-0010,2026-08-21,STORE,COMPLETED,182.39
ORD-00004370,CUST-000625,STORE-0010,2025-06-08,STORE,COMPLETED,667.45
ORD-00004371,CUST-000752,,2026-07-16,ECOMMERCE,COMPLETED,298.75
ORD-00004372,CUST-000489,STORE-0007,2026-07-24,STORE,COMPLETED,643.45
ORD-00004373,CUST-000192,STORE-0006,2026-03-21,STORE,COMPLETED,122.45
ORD-00004374,CUST-000177,STORE-0001,2026-06-20,STORE,RETURNED,729.62
ORD-00004375,CUST-000833,,2025-09-10,ECOMMERCE,COMPLETED,192.13
ORD-00004376,CUST-000195,STORE-0010,2025-03-28,STORE,COMPLETED,126.56
ORD-00004377,CUST-000005,STORE-0002,2025-10-24,STORE,COMPLETED,592.35
ORD-00004378,CUST-000478,,2026-02-13,ECOMMERCE,COMPLETED,560.99
ORD-00004379,CUST-000069,,2025-11-09,ECOMMERCE,COMPLETED,600.28
ORD-00004380,CUST-000892,,2025-10-19,ECOMMERCE,COMPLETED,514.16
ORD-00004381,CUST-000122,STORE-0001,2025-07-29,STORE,COMPLETED,523.8
ORD-00004382,CUST-000923,STORE-0011,2026-07-11,STORE,COMPLETED,44.36
ORD-00004383,CUST-000446,STORE-0011,2025-12-02,STORE,COMPLETED,354.61
ORD-00004384,CUST-000805,STORE-0011,2025-05-19,STORE,COMPLETED,25.05
ORD-00004385,CUST-000727,STORE-0011,2025-06-04,STORE,COMPLETED,176.65
ORD-00004386,CUST-000238,STORE-0001,2026-08-07,STORE,RETURNED,894.09
ORD-00004387,CUST-000966,STORE-0002,2025-09-25,STORE,COMPLETED,564.09
ORD-00004388,CUST-000961,STORE-0010,2026-07-13,STORE,RETURNED,881.41
ORD-00004389,CUST-000878,STORE-0006,2026-02-16,STORE,COMPLETED,793.22
ORD-00004390,CUST-000675,STORE-0006,2025-09-09,STORE,COMPLETED,17.46
ORD-00004391,CUST-000419,STORE-0002,2026-06-23,STORE,COMPLETED,309.89
ORD-00004392,CUST-000776,STORE-0011,2025-10-25,STORE,COMPLETED,20.95
ORD-00004393,CUST-000962,STORE-0005,2026-05-18,STORE,COMPLETED,644.08
ORD-00004394,CUST-000988,STORE-0002,2025-07-18,STORE,COMPLETED,562.53
ORD-00004395,CUST-000100,,2025-01-14,ECOMMERCE,COMPLETED,448.82
ORD-00004396,CUST-000174,STORE-0002,2026-05-24,STORE,PENDING,324.41
ORD-00004397,CUST-000089,STORE-0010,2025-07-03,STORE,RETURNED,144.75
ORD-00004398,CUST-000637,STORE-0012,2026-08-21,STORE,COMPLETED,77.82
ORD-00004399,CUST-000496,STORE-0004,2025-08-04,STORE,COMPLETED,183.04
ORD-00004400,CUST-000830,,2025-10-28,ECOMMERCE,COMPLETED,289.8
ORD-00004401,CUST-000294,,2026-07-18,ECOMMERCE,COMPLETED,705.06
ORD-00004402,CUST-000027,STORE-0008,2026-07-02,STORE,COMPLETED,128.87
ORD-00004403,CUST-000068,STORE-0001,2026-04-27,STORE,COMPLETED,82.45
ORD-00004404,CUST-000074,,2026-04-28,ECOMMERCE,COMPLETED,880.05
ORD-00004405,CUST-000874,,2026-01-01,ECOMMERCE,COMPLETED,630.14
ORD-00004406,CUST-000171,,2026-07-06,ECOMMERCE,COMPLETED,84.43
ORD-00004407,CUST-000198,STORE-0005,2025-02-07,STORE,COMPLETED,79.94
ORD-00004408,CUST-000522,,2025-01-02,ECOMMERCE,COMPLETED,496.98
ORD-00004409,CUST-000755,STORE-0002,2025-11-25,STORE,CANCELLED,414.92
ORD-00004410,CUST-000820,STORE-0010,2026-02-06,STORE,COMPLETED,235.26
ORD-00004411,CUST-000944,,2026-02-12,ECOMMERCE,COMPLETED,450.33
ORD-00004412,CUST-000052,STORE-0005,2025-01-12,STORE,COMPLETED,804.65
ORD-00004413,CUST-000735,,2025-11-15,ECOMMERCE,COMPLETED,290.91
ORD-00004414,CUST-000019,STORE-0004,2026-07-14,STORE,COMPLETED,87.07
ORD-00004415,CUST-000698,STORE-0004,2026-08-26,STORE,COMPLETED,695.52
ORD-00004416,CUST-000757,,2025-02-10,ECOMMERCE,COMPLETED,344.0
ORD-00004417,CUST-000568,,2026-02-13,ECOMMERCE,COMPLETED,261.65
ORD-00004418,CUST-000762,,2025-01-22,ECOMMERCE,COMPLETED,487.75
ORD-00004419,CUST-000402,STORE-0006,2025-06-11,STORE,COMPLETED,314.08
ORD-00004420,CUST-000392,,2025-10-17,ECOMMERCE,COMPLETED,642.73
ORD-00004421,CUST-000209,STORE-0012,2025-08-31,STORE,COMPLETED,384.51
ORD-00004422,CUST-000955,STORE-0004,2026-04-25,STORE,COMPLETED,767.25
ORD-00004423,CUST-000520,STORE-0001,2026-03-19,STORE,COMPLETED,462.45
ORD-00004424,CUST-000572,,2026-05-10,ECOMMERCE,PENDING,52.67
ORD-00004425,CUST-000696,STORE-0012,2025-05-01,STORE,COMPLETED,559.39
ORD-00004426,CUST-000741,STORE-0012,2025-10-16,STORE,COMPLETED,84.79
ORD-00004427,CUST-000877,STORE-0003,2026-02-04,STORE,COMPLETED,100.18
ORD-00004428,CUST-000567,STORE-0006,2026-07-29,STORE,COMPLETED,159.26
ORD-00004429,CUST-000191,STORE-0011,2025-05-03,STORE,COMPLETED,595.74
ORD-00004430,CUST-000466,STORE-0011,2025-06-12,STORE,COMPLETED,292.48
ORD-00004431,CUST-000482,STORE-0011,2025-01-08,STORE,COMPLETED,857.5
ORD-00004432,CUST-000286,STORE-0005,2026-05-07,STORE,COMPLETED,863.34
ORD-00004433,CUST-000545,STORE-0011,2025-05-21,STORE,CANCELLED,807.43
ORD-00004434,CUST-000769,STORE-0002,2025-10-24,STORE,COMPLETED,79.98
ORD-00004435,CUST-000348,STORE-0012,2025-09-07,STORE,COMPLETED,387.78
ORD-00004436,CUST-000824,,2026-02-01,ECOMMERCE,PENDING,132.06
ORD-00004437,CUST-000255,STORE-0006,2026-08-14,STORE,COMPLETED,17.46
ORD-00004438,CUST-000014,STORE-0003,2026-01-29,STORE,COMPLETED,488.14
ORD-00004439,CUST-000383,STORE-0008,2026-07-23,STORE,CANCELLED,20.25
ORD-00004440,CUST-000530,,2026-02-15,ECOMMERCE,COMPLETED,836.39
ORD-00004441,CUST-000243,STORE-0001,2026-02-10,STORE,COMPLETED,399.07
ORD-00004442,CUST-000046,STORE-0003,2026-06-28,STORE,CANCELLED,92.64
ORD-00004443,CUST-000273,STORE-0001,2026-07-13,STORE,COMPLETED,24.69
ORD-00004444,CUST-000045,STORE-0010,2025-05-02,STORE,PENDING,66.95
ORD-00004445,CUST-000655,,2025-01-30,ECOMMERCE,COMPLETED,134.7
ORD-00004446,CUST-000348,STORE-0003,2025-07-24,STORE,COMPLETED,422.16
ORD-00004447,CUST-000479,STORE-0012,2026-01-11,STORE,COMPLETED,114.22
ORD-00004448,CUST-000192,STORE-0007,2025-02-12,STORE,COMPLETED,649.2
ORD-00004449,CUST-000137,STORE-0008,2025-12-24,STORE,CANCELLED,853.56
ORD-00004450,CUST-000678,,2025-11-26,ECOMMERCE,COMPLETED,256.92
ORD-00004451,CUST-000975,STORE-0003,2025-02-14,STORE,COMPLETED,676.24
ORD-00004452,CUST-000289,,2025-10-20,ECOMMERCE,RETURNED,214.24
ORD-00004453,CUST-000571,STORE-0001,2026-07-29,STORE,COMPLETED,500.0
ORD-00004454,CUST-000645,STORE-0006,2026-06-27,STORE,COMPLETED,799.39
ORD-00004455,CUST-000781,,2025-12-05,ECOMMERCE,COMPLETED,374.44
ORD-00004456,CUST-000612,,2026-01-15,ECOMMERCE,COMPLETED,451.59
ORD-00004457,CUST-000323,STORE-0012,2026-02-22,STORE,COMPLETED,222.74
ORD-00004458,CUST-000106,,2026-03-07,ECOMMERCE,COMPLETED,288.99
ORD-00004459,CUST-000459,STORE-0001,2025-10-31,STORE,COMPLETED,581.71
ORD-00004460,CUST-000924,,2026-02-20,ECOMMERCE,COMPLETED,189.12
ORD-00004461,CUST-000065,,2026-01-10,ECOMMERCE,COMPLETED,39.05
ORD-00004462,CUST-000204,STORE-0011,2025-01-05,STORE,COMPLETED,218.9
ORD-00004463,CUST-000974,,2025-04-03,ECOMMERCE,COMPLETED,730.93
ORD-00004464,CUST-000056,STORE-0006,2026-06-24,STORE,COMPLETED,69.73
ORD-00004465,CUST-000262,STORE-0005,2025-03-18,STORE,COMPLETED,537.8
ORD-00004466,CUST-000581,STORE-0005,2025-02-27,STORE,COMPLETED,872.24
ORD-00004467,CUST-000375,,2025-08-07,ECOMMERCE,COMPLETED,733.31
ORD-00004468,CUST-000940,,2026-04-24,ECOMMERCE,COMPLETED,297.6
ORD-00004469,CUST-000587,STORE-0012,2025-03-23,STORE,COMPLETED,840.18
ORD-00004470,CUST-000545,STORE-0007,2026-03-22,STORE,RETURNED,844.01
ORD-00004471,CUST-000415,,2026-08-18,ECOMMERCE,COMPLETED,307.14
ORD-00004472,CUST-000568,,2025-08-29,ECOMMERCE,COMPLETED,300.21
ORD-00004473,CUST-000271,STORE-0011,2026-07-27,STORE,COMPLETED,499.04
ORD-00004474,CUST-000704,STORE-0008,2025-02-20,STORE,COMPLETED,873.95
ORD-00004475,CUST-000711,,2026-05-05,ECOMMERCE,COMPLETED,724.14
ORD-00004476,CUST-000272,STORE-0004,2025-01-07,STORE,COMPLETED,103.73
ORD-00004477,CUST-000027,STORE-0010,2026-01-04,STORE,COMPLETED,229.08
ORD-00004478,CUST-000837,STORE-0003,2026-05-06,STORE,COMPLETED,619.11
ORD-00004479,CUST-000882,STORE-0007,2025-10-24,STORE,COMPLETED,179.65
ORD-00004480,CUST-000137,STORE-0006,2025-09-03,STORE,COMPLETED,736.7
ORD-00004481,CUST-000918,,2026-04-17,ECOMMERCE,COMPLETED,775.63
ORD-00004482,CUST-000265,,2025-06-19,ECOMMERCE,COMPLETED,827.82
ORD-00004483,CUST-000727,STORE-0003,2025-08-18,STORE,COMPLETED,782.71
ORD-00004484,CUST-000048,,2025-05-20,ECOMMERCE,COMPLETED,176.39
ORD-00004485,CUST-000258,STORE-0012,2025-01-01,STORE,COMPLETED,560.91
ORD-00004486,CUST-000818,STORE-0003,2026-06-13,STORE,COMPLETED,137.4
ORD-00004487,CUST-000507,,2025-03-14,ECOMMERCE,COMPLETED,479.87
ORD-00004488,CUST-000010,,2026-05-10,ECOMMERCE,COMPLETED,299.16
ORD-00004489,CUST-000863,STORE-0005,2025-12-17,STORE,COMPLETED,359.27
ORD-00004490,CUST-000454,,2025-11-28,ECOMMERCE,COMPLETED,625.41
ORD-00004491,CUST-000207,STORE-0009,2025-08-15,STORE,COMPLETED,18.35
ORD-00004492,CUST-000808,,2025-10-19,ECOMMERCE,PENDING,203.9
ORD-00004493,CUST-000793,STORE-0007,2025-06-04,STORE,CANCELLED,451.1
ORD-00004494,CUST-000224,STORE-0004,2025-03-19,STORE,COMPLETED,657.49
ORD-00004495,CUST-000035,,2026-02-12,ECOMMERCE,COMPLETED,279.38
ORD-00004496,CUST-000948,STORE-0008,2025-01-04,STORE,COMPLETED,334.93
ORD-00004497,CUST-000817,STORE-0001,2025-12-10,STORE,COMPLETED,164.98
ORD-00004498,CUST-000312,STORE-0003,2025-10-22,STORE,COMPLETED,744.32
ORD-00004499,CUST-000811,STORE-0012,2025-11-01,STORE,COMPLETED,132.06
ORD-00004500,CUST-000019,STORE-0011,2026-03-21,STORE,COMPLETED,686.37
